"Deyang",31.13,104.4
"Dezhou",37.45,116.3
"Didao",45.33,130.87
"Dingxi",35.580625,104.626278
"Dingzhou",38.51,114.98
"Dongfang",19.1,108.65
"Donggang",39.866667,124.15
"Dongguan",23.05,113.73
"Dongli",20.84,110.37
"Dongling",41.82,123.56
"Dongtai",32.85,120.3
"Dongxing",21.547778,107.971667
"Dongyang",29.266667,120.216667
"Dongying",37.5,118.52
"Dujiangyan",30.9,103.5
"Dunhua",43.35,128.22
"Dunhuang",40.15,94.666667
"Duyun",26.27,107.52
"Emeishan",29.601,103.482
"Enping",22.183333,112.3
"Enshi",30.28,109.47
"Erdos",39.812222,109.761111
"Ezhou",30.400000000000002,114.83
"Fangchenggang",21.6,108.3
"Fangshan",39.69,115.96000000000001
"Feicheng",35.27,117.95
"Feidong",31.87416,117.45186
"Fengcheng",40.45,124.066667
"Fenghua",29.65,121.416667
"Fengzhen",40.45,113.14
"Fenyang",36.083333,111.516667
"Foshan",23.03,113.12
"Fuan",27.1,119.633333
"Fuding",27.204125,120.193294
"Fujin",47.27,132.02
"Fukang",44.133333,87.933333
"Fuling",29.72,107.35000000000001
"Fuqing",25.716667,119.383333
"Fuquan",26.683333,107.483333
"Fushun",41.87,123.88000000000001
"Fuxin",42.016667,121.65
"Fuyang",30.059167,119.945833
"Fuzhou",27.983333,116.35
"Gaizhou",40.4,122.35
"Gangdong",38.88,117.61
"Ganzhou",25.95,114.93
"Gaoan",28.41676,115.37202
"Gaobeidian",39.333333,115.866667
"Gaocheng",38.016667,114.833333
"Gaomi",36.39,119.75
"Gaoping",35.8,112.933333
"Gaoyao",23.030767,112.450217
"Gaoyou",32.78,119.43
"Gaozhou",21.93,110.84
"Gejiu",23.38,103.15
"Genhe",50.77,121.53
"Golmud",36.416667,94.883333
"Gongyi",34.766667,112.966667
"Gongzhuling",43.51,124.81
"Guang'an",30.483333,106.633333
"Guanghan",30.99,104.25
"Guangshui",31.62,114.
"Guangyuan",32.43,105.87
"Guangzhou",23.12,113.25
"Guigang",23.096,109.609
"Guilin",25.28,110.28
"Guiping",23.4,110.07
"Guixi",28.286111,117.208333
"Guiyang",26.580000000000002,106.72
"Gujiao",37.910414,112.043681
"Guyuan",36.016667,106.25
"Haicheng",22.98,115.33
"Haikou",24.84,102.60000000000001
"Hailar",49.230000000000004,119.71000000000001
"Hailin",44.57,129.37
"Hailun",47.45,126.93
"Haimen",23.2,116.61
"Hainan",39.300000000000004,106.83
"Haining",30.533333,120.683333
"Haiyang",36.779167,121.168056
"Hami",42.800000000000004,93.45
"Hancheng",35.47,110.43
"Hanchuan",30.64,113.83
"Handan",36.58,114.48
"Hangu",39.230000000000004,117.78
"Hangzhou",30.25,120.17
"Hanzhong",33.13,107.03
"Harbin",45.75,126.65
"Hebi",35.95,114.22
"Hechi",24.692778,108.085
"Hechuan",29.971944,106.276111
"Hefei",31.85,117.28
"Hegang",47.4,130.37
"Heihe",50.27,127.47
"Heilin",35.00781,118.89519
"Hejian",38.45,116.1
"Hejin",29.0348,116.668
"Hekou",37.550000000000004,118.53
"Helong",42.54,129.
"Hengshan",45.2,130.89000000000001
"Hengshui",37.72,115.7
"Hengyang",26.89,112.62
"Hepo",23.44,115.83
"Heshan",23.8125,108.8875
"Heyuan",23.733333,114.683333
"Heze",35.230000000000004,115.45
"Hezhou",24.416389,111.547778
"Hohhot",40.82,111.64
"Honggang",46.47,124.87
"Honghu",29.82,113.47
"Hongjiang",27.12,109.99000000000001
"Hotan",37.1,80.016667
"Houma",35.62,111.21000000000001
"Huadian",42.97,126.74000000000001
"Huaian",33.5,119.133333
"Huaibei",33.95,116.75
"Huaihua",27.560000000000002,109.94
"Huainan",32.63,116.98
"Huaiyin",33.58,119.03
"Huangcun",39.74,116.32000000000001
"Huanggang",23.68,117.
"Huanghua",38.368333,117.351389
"Huangpu",23.1,113.42
"Huangshan",29.716667,118.3
"Huangshi",30.22,115.10000000000001
"Huangyan",28.650000000000002,121.25
"Huangzhou",30.45,114.86
"Huaying",30.374589,106.790275
"Huazhou",21.650000000000002,110.62
"Huicheng",23.04,116.28
"Huichun",42.866667,130.366667
"Huixian",35.459,113.798
"Huizhou",23.080000000000002,114.4
"Hulan Ergi",47.21,123.61
"Hulin",45.766667,132.933333
"Huludao",40.716667,120.833333
"Hulunbeir",49.2,119.7
"Humen",22.86,113.66
"Huozhou",36.583333,111.716667
"Huzhou",30.87,120.10000000000001
"Jiagedagi",50.43,124.11
"Jiamusi",46.83,130.35
"Jian",27.13,115.
"Jiande",29.4896,119.337
"Jiangdu",32.43,119.57000000000001
"Jiangjin",29.290555,106.25416
"Jiangmen",22.580000000000002,113.08
"Jiangshan",28.736111,118.625
"Jiangyan",32.51,120.14
"Jiangyin",31.900000000000002,120.26
"Jiangyou",31.77,104.76
"Jian'ou",27.034129,118.323269
"Jianyang",27.331906,118.120517
"Jiaohe",43.72,127.34
"Jiaojiang",28.68,121.45
"Jiaonan",35.88,119.96000000000001
"Jiaozhou",36.29,120.
"Jiaozuo",35.25,113.22
"Jiaxing",30.77,120.75
"Jiayuguan",39.82,98.3
"Jiazi",22.88,116.05
"Jieshi",22.82,115.82000000000001
"Jieshou",33.25,115.35000000000001
"Jiexiu",37.04,111.9
"Jieyang",23.396389,116.4825
"Jilin city",43.866667,126.55
"Jimo",36.38,120.46000000000001
"Jinan",36.67,117.
"Jinchang",38.47,102.17
"Jincheng",35.5,112.83
"Jinchengjiang",24.7,107.83
"Jingdezhen",29.27,117.18
"Jinggangshan",26.616667,114.083333
"Jinghong",21.983333,100.816667
"Jingjiang",32.036389,120.289722
"Jingmen",31.03,112.19
"Jingzhou",30.35,112.18
"Jinhua",29.12,119.65
"Jining",41.04,113.09
"Jinjiang",24.82,118.57
"Jinma",25.060000000000002,102.75
"Jinshi",29.63,111.85000000000001
"Jintan",31.701,119.545
"Jinzhong",37.683333,112.733333
"Jinzhou",41.12,121.10000000000001
"Jishou",28.32,109.72
"Jishu",44.29,126.79
"Jiujiang",29.73,115.98
"Jiupu",41.07,122.95
"Jiuquan",39.75,98.51
"Jiutai",44.15,125.84
"Jixi",45.300000000000004,130.97
"Jiyuan",35.083333,112.583333
"Jizhou",37.55,115.583333
"Jurong",31.933333,119.15
"Kaifeng",34.85,114.35000000000001
"Kaili",26.580000000000002,107.92
"Kaiping",22.369722,112.684444
"Kaiyuan",23.711,103.246
"Karamay",45.6,84.86
"Kashi",39.480000000000004,75.97
"Korla",41.730000000000004,86.15
"Kunming",25.05,102.7
"Kunshan",31.384444,120.951389
"Kuytun",44.44,84.89
"Laibin",23.7,109.27
"Laiwu",36.2,117.66
"Laixi",36.866667,120.533333
"Laiyang",36.97,120.7
"Laizhou",37.17,119.94
"Langfang",39.52,116.68
"Langzhong",31.580556,105.963889
"Lanxi",29.216667,119.472222
"Lanzhou",36.050000000000004,103.68
"Laohekou",32.39,111.66
"Lasa",29.650000000000002,91.10000000000001
"Lecheng",25.14,113.35000000000001
"Leiyang",26.42,112.84
"Leizhou",20.916667,110.1
"Leling",37.733333,117.216667
"Lengshuijiang",27.68,111.42
"Leping",28.966667,117.133333
"Leshan",29.57,103.74000000000001
"Lianjiang",21.744194,110.286255
"Lianyuan",27.66,111.66
"Lianyungang",34.6,119.166667
"Lianzhou",24.7807,112.377
"Liaocheng",36.43,115.97
"Liaoyang",41.28,123.18
"Liaoyuan",42.9,125.13000000000001
"Liaozhong",41.51,122.73
"Lichuan",30.3,108.92
"Liling",27.67,113.49000000000001
"Lin'an",30.236111,119.715278
"Lincang",23.883333,100.083333
"Linchuan",27.990000000000002,116.37
"Linfen",36.08,111.52
"Lingao",19.91,109.68
"Lingbao",34.525,110.866667
"Linghai",41.166667,121.35
"Lingwu",38.1,106.333333
"Lingyuan",41.25,119.39
"Linhai",28.84,121.11
"Linhe",40.83,107.5
"Linjiang",41.82,126.91
"Linqing",36.85,115.68
"Linshui",36.45,114.2
"Linxi",39.7,118.43
"Linxia",35.61,103.21000000000001
"Linxiang",29.4667,113.467
"Linyi",35.08,118.33
"Linzhou",36.019331,113.859978
"Lishui",28.46,119.91
"Liupanshui",26.580000000000002,104.86
"Liuyang",28.141667,113.625
"Liuzhou",24.28,109.25
"Liyang",31.43,119.48
"Longfeng",46.550000000000004,125.11
"Longhai",24.391389,117.763889
"Longjiang",47.34,123.18
"Longjing",42.77,129.42000000000002
"Longkou",37.65,120.33
"Longnan",33.4,104.916667
"Longquan",24.68,102.15
"Longyan",25.18,117.03
"Loudi",27.75,111.98
"Luan",31.75,116.48
"Luancheng",37.88,114.65
"Lucheng",25.03,101.55
"Lufeng",23.165614,116.210632
"Lujiang",31.240000000000002,117.27
"Lüliang",36.083333,111.516667
"Luoding",22.7667,111.567
"Luohe",33.57,114.03
"Luoyang",23.17,114.28
"Luqiao",28.580000000000002,121.38
"Luquan",38.083333,114.316667
"Luxi",24.45,98.6
"Luzhou",28.88,105.38
"Maanshan",31.73,118.48
"Maba",24.68,113.58
"Macheng",31.18,115.03
"Majie",25.05,102.65
"Manzhouli",49.6,117.43
"Maoming",21.92,110.87
"Meihekou",42.53,125.67
"Meishan",30.055,103.834
"Meizhou",24.330000000000002,116.12
"Mengzhou",34.916667,112.783333
"Mentougou",39.94,116.07000000000001
"Mianchang",23.26,116.59
"Mianyang",31.470000000000002,104.77
"Mianzhu",31.333333,104.2
"Miluo",28.808333,113.077778
"Mingguang",32.77,117.98
"Miquan",43.966667,87.7
"Mishan",45.550000000000004,131.88
"Mudanjiang",44.58,129.6
"Muleng",44.916667,130.516667
"Nan'an",24.962222,118.383333
"Nancha",47.13,129.27
"Nanchang",28.68,115.88
"Nanchong",30.78,106.13
"Nanchuan",29.52,108.77
"Nangong",37.37,115.36
"Nanjing",32.05,118.78
"Nankang",25.6612,114.765
"Nanning",22.82,108.32000000000001
"Nanping",26.63,118.17
"Nantong",32.02,120.82000000000001
"Nantongkuang",25.9386,119.255
"Nanxiong",25.116667,114.3
"Nanyang",33.,112.53
"Nehe",48.49,124.88000000000001
"Neijiang",29.580000000000002,105.05
"Ningan",44.34,129.46
"Ningbo",29.88,121.55
"Ningde",26.666667,119.516667
"Ningguo",30.626667,118.986111
"Panjin",41.18,122.05
"Panshi",42.94,126.05
"Panzhihua",26.580000000000002,101.68
"Penglai",37.816667,120.733333
"Pengzhou",30.983333,103.933333
"Pingdingshan",33.730000000000004,113.3
"Pingdu",36.79,119.94
"Pinghu",30.7,121.016667
"Pingliang",35.53,106.68
"Pingshan",22.990000000000002,114.68
"Pingxiang",27.62,113.85000000000001
"Pizhou",34.342222,118.009722
"Pulandian",39.4,121.96000000000001
"Puning",23.297703,116.166036
"Putian",25.43,119.02
"Puyang",35.7,114.98
"Qianan",44.99,124.02
"Qianguo",45.11,124.81
"Qianjiang",30.43,112.89
"Qidong",26.78,112.12
"Qingdao",36.07,120.32000000000001
"Qingtongxia",37.885,105.991
"Qingyang",24.82,118.57000000000001
"Qingyuan",23.72,113.02
"Qingzhen",26.55,106.466667
"Qingzhou",36.696667,118.479722
"Qinhuangdao",39.93,119.62
"Qinyang",35.083333,112.933333
"Qinzhou",21.95,108.62
"Qionghai",19.243056,110.464167
"Qionglai",30.416667,103.466667
"Qiongshan",20.,110.35000000000001
"Qiqihar",47.35,124.
"Qitaihe",45.800000000000004,130.85
"Qixia",37.300000000000004,120.84
"Quanzhou",24.900000000000002,118.58
"Qufu",35.6,116.97
"Qujing",25.48,103.78
"Quzhou",28.97,118.87
"Ranghulu",46.65,124.86
"Renhuai",27.8,106.417
"Renqiu",38.7,116.07000000000001
"Rizhao",35.43,119.45
"Rongcheng",29.82,112.88
"Rugao",32.383333,120.55
"Ruian",27.85,120.59
"Ruichang",29.679167,115.661111
"Ruijin",25.8,116
"Ruili",24.012775,97.851889
"Rushan",36.9,121.5
"Ruzhou",34.15,112.816667
"Saertu",46.59,125.02
"Sanhe",40.016667,117.083333
"Sanmenxia",34.83,111.08
"Sanming",26.23,117.58
"Sanya",18.23,109.48
"Shache",38.42,77.25
"Shahe",36.92,114.55
"Shanghai",31.23,121.47
"Shangluo",33.8722,109.941
"Shangqiu",34.44,115.64
"Shangrao",28.47,117.97
"Shangyu",30.016667,120.866667
"Shangzhi",45.22,127.97
"Shantou",23.37,116.67
"Shanwei",22.78,115.35000000000001
"Shaoguan",24.8,113.58
"Shaoshan",27.91,112.48
"Shaowu",27.3,117.5
"Shaoxing",30.,120.57000000000001
"Shaoyang",27.,111.2
"Shaping",22.77,112.96000000000001
"Shashi",30.32,112.23
"Shengzhou",29.6,120.816667
"Shenyang",41.800000000000004,123.45
"Shenzhen",22.55,114.1
"Shenzhou",38,115.566667
"Shifang",31.333333,104.2
"Shihezi",44.300000000000004,86.03
"Shijiazhuang",38.050000000000004,114.48
"Shilong",23.11,113.83
"Shiqiao",22.94,113.36
"Shishi",24.7355,118.643
"Shishou",29.73,112.4
"Shiyan",32.57,110.78
"Shizuishan",39.230000000000004,106.76
"Shouguang",36.89,118.7
"Shuangcheng",45.35,126.28
"Shuangliao",43.516667,123.5
"Shuangyashan",46.67,131.35
"Shulan",44.410000000000004,126.94
"Shunyi",40.13,116.64
"Shuozhou",39.316667,112.416667
"Sihui",23.35,112.683333
"Simao",22.78,100.98
"Siping",43.17,124.33
"Songyuan",45.15,124.833333
"Songzi",30.334444,112.224444
"Suihua",46.63,126.98
"Suining",30.53,105.53
"Suizhou",31.71,113.36
"Sujiatun",41.660000000000004,123.34
"Suqian",33.933333,118.283333
"Suzhou",33.616667,117
"Tacheng",46.75,82.983333
"Taian",36.2,117.12
"Taicang",31.447778,121.093889
"Taicheng",22.26,112.77
"Taishan",22.25,112.783333
"Taixing",32.17,120.
"Taiyuan",37.87,112.55
"Taizhou",32.45,119.916667
"Tanggu",39.,117.67
"Tangshan",39.62,118.19
"Taonan",45.33,122.78
"Tengzhou",35.09,117.15
"Tianchang",33.1542,119.677
"Tianjin",39.13,117.2
"Tianmen",30.66,113.16
"Tianshui",34.583333,105.733333
"Tiefa",42.447778,123.541944
"Tieli",46.95,128.05
"Tieling",42.300000000000004,123.82000000000001
"Tongcheng",30.938333,116.924722
"Tongchuan",35.066667,109.083333
"Tonghua",41.733333,125.933333
"Tongjiang",47.65,132.5
"Tongliao",43.62,122.27
"Tongling",30.95,117.78
"Tongren",27.68,109.13
"Tongxiang",30.633333,120.533333
"Tongzhou",39.9,116.64
"Tumen",42.97,129.82
"Tumushuke",41.366667,79.966667
"Turpan",42.983333,89.183333
"Ulanchabu",41,113.133333
"Ulanhot",46.133333,122.133333
"Ürümqi",43.800000000000004,87.58
"Usu",44.416667,84.2
"Wafangdian",39.62,122.
"Wanning",18.8,110.39
"Wanxian",30.82,108.4
"Wanyuan",31.983333,107.966667
"Weifang",36.72,119.10000000000001
"Weihai",37.5,122.10000000000001
"Weihui",35.433333,114.05
"Weinan",34.5,109.5
"Wenchang",19.627,110.731
"Wendeng",37.2,122.05
"Wenling",28.37,121.35000000000001
"Wenzhou",28.02,120.65
"Wuan",36.7,114.19
"Wuchang",44.92,127.15
"Wuchuan",21.45,110.75
"Wuda",39.5,106.7
"Wudalianchi",48.75,126.166667
"Wufeng",27.44,104.85000000000001
"Wugang",33.295,113.526944
"Wuhai",39.65,106.683333
"Wuhan",30.58,114.27
"Wuhu",31.35,118.37
"Wujiang",31.043611,120.624444
"Wuwei",37.97,102.8
"Wuxi",31.580000000000002,120.3
"Wuxue",29.85,115.55
"Wuyishan",27.766667,118.033333
"Wuzhishan",18.773,109.524
"Wuzhong",38,106.2
"Wuzhou",23.48,111.32000000000001
"Xiamen",24.45,118.08
"Xian",34.27,108.9
"Xiangcheng",35.6,115.379722
"Xiangdong",27.64,113.74000000000001
"Xiangfan",32.02,112.13
"Xiangtan",27.85,112.9
"Xiangxiang",27.740000000000002,112.52
"Xianning",29.88,114.22
"Xiantao",30.38,113.45
"Xianyang",34.37,108.7
"Xiaogan",30.92,113.9
"Xiaolan",22.78,113.28
"Xiaoyi",34.77,112.95
"Xiazhen",34.82,117.10000000000001
"Xichang",27.88,102.3
"Xigaze",29.266667,88.883333
"Xilinhot",43.95,116.083333
"Xinan",23.17,112.89
"Xingcheng",40.616667,120.733333
"Xinghua",32.910556,119.852778
"Xingning",24.168056,115.666944
"Xingping",34.299522,108.490506
"Xingtai",37.07,114.49000000000001
"Xingyang",34.783333,113.35
"Xingyi",25.09,104.89
"Xining",36.62,101.77
"Xinji",37.910000000000004,115.19
"Xinle",38.3743,114.713
"Xinmi",34.5,113.416667
"Xinmin",42.,122.82000000000001
"Xintai",35.9,117.76
"Xinxiang",35.32,113.87
"Xinyang",32.13,114.07000000000001
"Xinyi",34.368889,118.354722
"Xinyu",27.8,114.93
"Xinzheng",34.233333,113.433333
"Xinzhou",38.416667,112.733333
"Xuanwei",26.225,104.106944
"Xuanzhou",30.94,118.74000000000001
"Xuchang",34.02,113.82000000000001
"Xuzhou",34.27,117.18
"Yaan",29.98,103.08
"Yakeshi",49.28,120.73
"Yanan",36.6,109.47
"Yancheng",33.39,120.12
"Yangchun",22.175,111.791667
"Yangjiang",21.85,111.97
"Yangquan",37.87,113.57000000000001
"Yangzhou",32.4,119.43
"Yanji",42.88,129.52
"Yanjiao",39.9443,116.8098
"Yanshi",34.733333,112.783333
"Yantai",37.53,121.4
"Yanzhou",35.550000000000004,116.82000000000001
"Yibin",28.77,104.57000000000001
"Yichang",30.7,111.28
"Yicheng",31.71,112.25
"Yichun",47.733333,128.9
"Yidu",36.68,118.47
"Yima",34.72,111.87
"Yinchuan",38.47,106.32000000000001
"Yingcheng",30.933333,113.566667
"Yingde",24.166667,113.416667
"Yingkou",40.67,122.28
"Yingtai",28.25,117.03
"Yingzhong",31.17,112.58
"Yining",43.9,81.35000000000001
"Yiwu",29.534444,120.1
"Yixing",31.03,119.3
"Yiyang",28.6,112.33
"Yizheng",32.27,119.2
"Yizhou",24.467122,108.584017
"Yongan",25.98,117.35000000000001
"Yongcheng",33.93,116.45
"Yongchuan",29.366667,105.9
"Yongji",34.866667,110.45
"Yongkang",28.900833,120.029167
"Yongzhou",26.23,111.60000000000001
"Yuanjiang",28.830000000000002,112.38
"Yuanping County",38.7264,112.727
"Yucheng",34.93,116.46000000000001
"Yuci",37.68,112.73
"Yueqing",28.12,120.96
"Yueyang",29.38,113.10000000000001
"Yuhong",41.82,123.5
"Yulin",38.283333,109.733333
"Yumen",39.83,97.73
"Yuncheng",35.016667,110.983333
"Yunfu",22.933333,112.033333
"Yunyang",32.,119.56
"Yushu",44.83,126.56
"Yuxi",24.35,102.533333
"Yuyao",30.05,121.15
"Yuzhou",34.160000000000004,113.45
"Zalantun",48.,122.72
"Zaoyang",32.13,112.75
"Zaozhuang",34.88,117.57000000000001
"Zengcheng",23.288056,113.828056
"Zhalainuoer",49.47,117.71000000000001
"Zhangjiagang",31.874722,120.555
"Zhangjiajie",29.133333,110.483333
"Zhangjiakou",40.83,114.93
"Zhangping",25.283333,117.416667
"Zhangqiu",36.758331,117.491389
"Zhangshu",28.066667,115.5375
"Zhangye",38.93,100.45
"Zhangzhou",24.52,117.67
"Zhanjiang",21.2,110.38
"Zhaocheng",37.36,120.41
"Zhaodong",46.07,125.98
"Zhaoqing",23.05,112.45
"Zhaotong",27.32,103.72
"Zhaoyuan",45.51,125.07000000000001
"Zhengzhou",34.75,113.67
"Zhenjiang",32.22,119.43
"Zhicheng",30.3,111.49000000000001
"Zhijiang",30.421,111.753
"Zhongshan",22.53,113.35000000000001
"Zhongwei",37.51,105.18
"Zhongxiang",31.166667,112.583333
"Zhoucheng",24.36,102.55
"Zhoucun",36.800000000000004,117.84
"Zhoukou",33.64,114.63
"Zhoushan",29.985556,122.206667
"Zhuanghe",39.69,122.97
"Zhucheng",35.99,119.38
"Zhuhai",22.28,113.57000000000001
"Zhuji",29.71,120.24000000000001
"Zhumadian",32.97,114.05
"Zhuozhou",39.53,115.79
"Zhuzhou",27.830000000000002,113.15
"Zibo",36.783333,118.05
"Zigong",29.400000000000002,104.78
"Zixing",25.966667,113.4
"Ziyang",30.14,104.64
"Zoucheng",35.4,116.966667
"Zouxian",35.410000000000004,116.94
"Zunhua",40.183333,117.966667
"Zunyi",27.7,106.92
